agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score,overall_performance_score,resource_efficiency_score,cost_effectiveness,weighted_quality_score,complexity_autonomy_ratio,success_autonomy_interaction,latency_per_operation,arch_performance_benchmark,env_avg_cost_per_complexity,hour_of_day,is_weekend
AG_04521,Email Manager,PaLM-2,Mobile,Learning & Adaptation,10,10,0.3,0.4,0.4594,84.03,3061.26,562.6,81.2,0.0336,True,0.4062,False,True,0.8618,0.8832,2025-06-06 04:16:16,0.7755,0.37782,10.919653179190751,128.434,0.3864666666666667,0.010056230835372014,11.501984126984128,0.43510000000000004,1.0,3.0,36.43056051410211,-0.14628333333333338,0.0033529413220314583,4,False
AG_03601,Content Creator,Gemini-Pro,Mobile,Creative Writing,3,5,0.8483,0.7902,0.7528,15.69,1159.65,269.7,42.8,0.0079,False,0.95,True,True,0.8114,0.8761,2025-06-06 04:16:16,0.7984,0.8022200000000002,90.1370786516854,136.5,0.7971,0.06521611066640332,100.89873417721519,0.8150800000000001,1.6666666666666667,4.2415,73.91013384321225,0.24346666666666672,0.0033529413220314583,4,False
AG_01747,Customer Service,Claude-3.5,Server,Decision Making,10,10,0.3,0.4,0.436,50.65,957.49,547.1,91.5,0.0224,True,0.4226,False,False,0.8331,0.8582,2025-06-06 04:16:16,0.7544,0.3708,15.846153846153848,129.582,0.37866666666666665,0.008709609435942919,16.904761904761905,0.43088000000000004,1.0,3.0,18.9040473840079,-0.1876166666666667,0.0033007674175458608,4,False
AG_00044,Email Manager,Gemini-Pro,Hybrid,Decision Making,8,10,0.3,0.4809,0.4757,60.08,1759.2,514.0,84.2,0.0252,True,0.3288,False,True,0.7114,0.6591,2025-06-07 04:16:15,0.8141,0.40698,15.533587786259542,123.016,0.41886666666666666,0.010991524718799967,16.62169312169312,0.47518,1.25,3.0,29.280958721704394,-0.13476666666666665,0.0032901654732797768,4,True
AG_00032,Social Media Manager,Falcon-180B,Server,Communication,2,1,0.7982,0.8583,0.7986,22.98,1713.14,192.2,47.8,0.0096,False,0.8577,False,False,0.9497,0.6513,2025-06-07 04:16:15,0.8681,0.81635,77.01415094339625,90.039,0.8183666666666666,0.08692566582055827,85.24652777777777,0.8362200000000001,0.5,0.7982,74.54917319408182,0.29103333333333326,0.0033007674175458608,4,True
AG_01024,Research Assistant,PaLM-2,Mobile,Problem Solving,9,8,0.3,0.4,0.4201,69.76,1084.7,569.6,68.7,0.0289,True,0.4152,False,True,0.9248,0.9078,2025-06-07 04:16:15,0.9657,0.3660299999999999,12.241806020066887,109.064,0.3733666666666666,0.01073559115516085,12.919261822376008,0.47314,0.8888888888888888,2.4,15.549025229357797,-0.15938333333333343,0.0033529413220314583,4,True
AG_00882,HR Recruiter,Falcon-180B,Mobile,Decision Making,5,3,0.5738,0.629,0.6542,44.81,342.1,357.0,51.9,0.0185,True,0.7068,False,True,0.8878,0.9437,2025-06-07 04:16:15,0.7645,0.61448,31.511794871794873,79.476,0.6189999999999999,0.03530815023504585,33.45945945945945,0.63402,0.6,1.7214,7.634456594510154,0.09166666666666656,0.0033529413220314583,4,True
AG_00956,Content Creator,GPT-4o,Desktop,Data Analysis,5,7,0.6741,0.5536,0.6937,55.08,2937.19,356.6,74.6,0.0219,True,0.8156,False,False,0.9475,0.6294,2025-06-07 04:16:15,0.8688,0.64383,28.11484716157205,127.092,0.6404666666666666,0.026076633802414522,29.245053272450534,0.6648400000000001,1.4,4.7187,53.325889615105304,0.07718333333333327,0.0033411305751704992,4,True
AG_00779,Customer Service,PaLM-2,Server,Learning & Adaptation,7,9,0.426,0.4904,0.4988,63.26,351.23,457.6,65.0,0.0257,True,0.5046,False,True,0.8414,0.7838,2025-06-07 04:16:15,0.974,0.46716,17.496629213483146,125.322,0.47173333333333334,0.01676976869284562,18.35538261997406,0.56136,1.2857142857142858,3.834,5.55216566550743,-0.06101666666666672,0.0033007674175458608,4,True
AG_04984,Sales Assistant,InstructGPT,Mobile,Learning & Adaptation,9,10,0.3,0.4,0.4395,122.35,132.63,515.3,75.3,0.0459,True,0.4402,False,True,0.9404,0.7561,2025-06-07 04:16:16,0.9133,0.37185,7.928571428571428,130.814,0.3798333333333333,0.011326709463330455,8.275236020334058,0.46266000000000007,1.1111111111111112,3.0,1.0840212505108295,-0.17234999999999995,0.0033529413220314583,4,True
AG_03963,Content Creator,Falcon-180B,Cloud,Decision Making,6,4,0.3761,0.5497,0.5804,25.91,542.51,350.2,56.7,0.0121,True,0.4539,False,False,0.8504,0.7078,2025-06-07 04:16:16,0.8911,0.48947,37.36412213740458,71.773,0.5020666666666667,0.02922995879401743,41.4931129476584,0.54854,0.6666666666666666,1.5044,20.938247780779623,-0.02526666666666666,0.003354148856764928,4,True
AG_01173,Data Analyst,PaLM-2,Mobile,Planning & Scheduling,4,2,0.6049,0.7325,0.7032,26.87,736.1,309.3,50.5,0.012,True,0.6285,False,True,0.7589,0.7281,2025-06-07 04:16:16,0.9525,0.67267,51.74384615384615,63.995,0.6802000000000001,0.04502021492158915,56.683333333333344,0.7254600000000001,0.5,1.2098,27.394864160774098,0.14745000000000008,0.0033529413220314583,4,True
AG_04688,Task Planner,InstructGPT,Desktop,Text Processing,7,5,0.3507,0.5451,0.5764,26.27,1299.86,455.6,70.0,0.0133,True,0.3974,False,True,0.7599,0.9238,2025-06-07 04:16:16,0.7575,0.47673,33.337762237762234,77.818,0.4907333333333333,0.018073498055938796,36.89724310776942,0.50982,0.7142857142857143,1.7535,49.480776551199085,-0.06144999999999995,0.0033411305751704992,4,True
AG_02399,QA Tester,Claude-3.5,Edge,Text Processing,6,8,0.5413,0.5906,0.655,13.14,461.39,396.9,59.0,0.0083,True,0.6321,False,True,0.7027,0.8499,2025-06-07 04:16:16,0.804,0.5902000000000001,63.46236559139786,124.247,0.5956333333333333,0.0279710126360651,71.76305220883535,0.6135600000000001,1.3333333333333333,4.3304,35.11339421613394,0.029349999999999987,0.0033751567840054684,4,True
AG_04084,Research Assistant,Claude-3.5,Mobile,Data Analysis,8,7,0.3795,0.4292,0.5291,61.02,494.36,546.9,88.0,0.0258,True,0.51,False,True,0.7055,0.747,2025-06-07 04:16:16,0.9709,0.43929,16.391417910447764,105.7,0.44593333333333335,0.010993783141342112,17.28423772609819,0.51766,0.875,2.6565,8.10160603080957,-0.12035000000000001,0.0033529413220314583,4,True
AG_01450,QA Tester,GPT-4o,Desktop,Research & Summarization,5,5,0.6294,0.6437,0.6798,64.68,453.28,367.3,70.3,0.0252,True,0.6883,False,False,0.8581,0.6846,2025-06-07 04:16:16,0.7681,0.64881,24.763740458015267,98.181,0.6509666666666666,0.02632721419888084,25.83201058201058,0.66286,1.0,3.147,7.00803957946815,0.08768333333333322,0.0033411305751704992,4,True
AG_03556,Code Assistant,InstructGPT,Server,Decision Making,10,10,0.3,0.4,0.4218,41.19,683.82,601.6,110.1,0.0197,True,0.355,False,False,0.812,0.9266,2025-06-07 04:16:16,0.8014,0.36654,17.707246376811593,124.85,0.3739333333333333,0.0063681227897269405,18.981387478849406,0.44028,1.0,3.0,16.601602330662786,-0.17824999999999996,0.0033007674175458608,4,True
AG_01537,Email Manager,Claude-3.5,Cloud,Data Analysis,7,6,0.3839,0.5792,0.5533,69.58,782.15,415.6,67.6,0.0273,True,0.3979,True,False,0.7772,0.6718,2025-06-07 04:16:16,0.9336,0.49331,17.431448763250884,87.853,0.5054666666666666,0.019694204144859364,18.515262515262513,0.57196,0.8571428571428571,2.3034,11.241017533774073,-0.06081666666666674,0.003354148856764928,4,True
AG_01669,Customer Service,CodeT5+,Edge,Decision Making,10,10,0.3,0.4,0.4273,39.67,271.97,599.2,99.7,0.0192,True,0.3228,False,True,0.7131,0.7883,2025-06-07 04:16:16,0.804,0.36819,18.22722772277228,122.596,0.37576666666666664,0.007152632798261272,19.571180555555557,0.4408000000000001,1.0,3.0,6.855810436097808,-0.16839999999999994,0.0033751567840054684,4,True
AG_02930,Project Manager,LLaMA-3,Cloud,Communication,2,3,0.8508,0.8395,0.7985,26.75,616.82,206.3,47.6,0.011,False,0.8618,False,True,0.8301,0.6973,2025-06-07 04:16:16,0.7676,0.83172,69.31,110.326,0.8296000000000001,0.08131463928276109,75.41818181818184,0.82964,1.5,2.5524,23.05869158878505,0.28266666666666673,0.003354148856764928,4,True
AG_02747,Data Analyst,Claude-3.5,Server,Planning & Scheduling,6,6,0.4605,0.5302,0.6636,31.63,338.57,412.9,83.8,0.0147,True,0.5129,False,False,0.7503,0.7049,2025-06-07 04:16:16,0.7765,0.54234,34.54394904458599,95.903,0.5514333333333333,0.019178625370003546,37.5124716553288,0.5515800000000001,1.0,2.763,10.704078406576036,-0.01485000000000003,0.0033007674175458608,4,True
AG_01566,Marketing Assistant,Mixtral-8x7B,Server,Problem Solving,8,6,0.3354,0.4341,0.4826,48.81,507.32,481.4,74.6,0.0211,True,0.3811,False,False,0.9184,0.9241,2025-06-07 04:16:16,0.9148,0.40917,18.51447963800905,86.67699999999999,0.41736666666666666,0.013438240342343769,19.78041074249605,0.49076000000000003,0.75,2.0124,10.393771768080311,-0.10560000000000003,0.0033007674175458608,4,True
AG_04709,Financial Advisor,LLaMA-3,Edge,Code Generation,4,6,0.5543,0.8348,0.7285,37.73,141.55,240.6,66.7,0.015,True,0.6337,False,True,0.7509,0.7793,2025-06-07 04:16:16,0.8746,0.69071,43.169375,104.359,0.7058666666666666,0.04539500823154508,47.05777777777778,0.7305600000000001,1.5,3.3258,3.751656506758548,0.15893333333333326,0.0033751567840054684,4,True
AG_01535,Task Planner,InstructGPT,Mobile,Creative Writing,8,6,0.3414,0.4,0.4848,39.9,1253.73,499.1,76.2,0.0183,True,0.4217,True,True,0.941,0.7717,2025-06-07 04:16:16,0.9068,0.402,20.82901554404145,89.519,0.40873333333333334,0.012747354687255958,22.335154826958107,0.47792000000000007,0.75,2.0484,31.421804511278197,-0.1434499999999999,0.0033529413220314583,4,True
AG_02270,HR Recruiter,PaLM-2,Desktop,Problem Solving,10,8,0.3,0.4,0.4374,70.36,1212.28,591.3,98.0,0.0294,True,0.3723,False,True,0.8865,0.8026,2025-06-07 04:16:16,0.8506,0.37122,12.211184210526316,106.061,0.3791333333333333,0.0075482247693598,12.895691609977325,0.4501200000000001,0.8,2.4,17.229675952245593,-0.15361666666666673,0.0033411305751704992,4,True
AG_03469,Sales Assistant,Transformer-XL,Server,Learning & Adaptation,9,10,0.3,0.4,0.4323,88.74,555.59,555.1,77.9,0.0351,True,0.4075,False,True,0.8176,0.9387,2025-06-07 04:16:16,0.8522,0.3696899999999999,10.240720221606647,128.525,0.3774333333333333,0.009997157874848901,10.753086419753085,0.45044000000000006,1.1111111111111112,3.0,6.2608744647284205,-0.14024999999999999,0.0033007674175458608,4,True
AG_04572,Code Assistant,Claude-3.5,Cloud,Decision Making,6,7,0.5207,0.6061,0.6249,56.0,442.19,385.3,68.3,0.0225,True,0.5664,False,False,0.9098,0.6739,2025-06-07 04:16:16,0.8636,0.57758,24.577872340425532,109.648,0.5839,0.0237460190553348,25.95111111111111,0.62344,1.1666666666666667,3.6449000000000003,7.89625,0.017616666666666614,0.003354148856764928,4,True
AG_03281,Code Assistant,Gemini-Pro,Edge,Decision Making,10,10,0.3,0.4,0.3893,38.17,1558.85,594.2,114.6,0.0187,True,0.4082,False,True,0.9217,0.738,2025-06-07 04:16:16,0.9085,0.35679,18.11116751269035,128.574,0.3631,0.00571698613061808,19.417112299465238,0.4617,1.0,3.0,40.83966465810846,-0.19053333333333333,0.0033751567840054684,4,True
AG_04550,Data Analyst,Falcon-180B,Server,Data Analysis,4,6,0.513,0.7349,0.6812,25.36,657.48,261.2,51.0,0.0111,True,0.6424,False,False,0.7152,0.9149,2025-06-07 04:16:16,0.9002,0.63003,52.06859504132231,104.968,0.6430333333333333,0.05113653424616402,57.93093093093093,0.6792,1.5,3.0780000000000003,25.925867507886437,0.11570000000000003,0.0033007674175458608,4,True
AG_03868,Customer Service,CodeT5+,Cloud,Planning & Scheduling,4,6,0.6787,0.7925,0.6755,9.45,439.06,326.9,50.4,0.0064,True,0.6967,False,False,0.9711,0.6633,2025-06-07 04:16:16,0.7556,0.71188,96.2,108.769,0.7155666666666667,0.04099962611739914,111.80729166666666,0.7396,1.5,4.0722,46.46137566137566,0.1714000000000001,0.003354148856764928,4,True
AG_04815,Translation Agent,GPT-4o,Hybrid,Code Generation,8,10,0.3422,0.4823,0.5325,50.49,555.69,483.4,96.1,0.0217,True,0.3669,False,False,0.9222,0.6325,2025-06-07 04:16:16,0.886,0.4413199999999999,19.441409691629953,125.683,0.4523333333333333,0.011462769999358515,20.84485407066052,0.507,1.25,3.422,11.005941770647654,-0.11095000000000005,0.0032901654732797768,4,True
AG_03209,Project Manager,Mixtral-8x7B,Edge,Creative Writing,6,5,0.4688,0.5895,0.5862,20.72,4476.0,371.3,58.4,0.0106,True,0.4871,True,True,0.8763,0.7232,2025-06-07 04:16:16,0.8478,0.54023,46.57155172413793,84.09700000000001,0.5481666666666667,0.02703385734682659,51.71383647798742,0.5928800000000001,0.8333333333333334,2.344,216.02316602316603,0.0252,0.0033751567840054684,4,True
AG_02129,QA Tester,Gemini-Pro,Edge,Creative Writing,4,5,0.5841,0.7077,0.6832,53.31,177.14,258.3,65.3,0.0204,True,0.7009,False,True,0.9265,0.8881,2025-06-07 04:16:16,0.8766,0.65091,30.416355140186912,99.063,0.6583333333333333,0.04050515237158497,32.27124183006536,0.69204,1.25,2.9204999999999997,3.3228287375726877,0.10470000000000002,0.0033751567840054684,4,True
AG_04350,Marketing Assistant,Claude-3.5,Hybrid,Code Generation,4,5,0.7162,0.684,0.7654,25.65,637.7,241.8,62.1,0.011,False,0.7869,False,False,0.7829,0.8185,2025-06-07 04:16:16,0.9683,0.7213,60.108333333333334,125.083,0.7218666666666667,0.05097304302540394,65.62424242424242,0.7537400000000001,1.25,3.5809999999999995,24.861598440545812,0.1555833333333333,0.0032901654732797768,4,True
AG_01397,Document Processor,Transformer-XL,Hybrid,Problem Solving,6,7,0.4451,0.5305,0.5915,70.26,1684.21,420.0,69.8,0.0276,True,0.5784,False,False,0.8271,0.697,2025-06-07 04:16:16,0.9608,0.51464,17.994405594405595,110.488,0.5223666666666666,0.020176695319961795,18.92632850241546,0.5824,1.1666666666666667,3.1157,23.9711073156846,0.004683333333333373,0.0032901654732797768,4,True
AG_00701,Email Manager,Mixtral-8x7B,Hybrid,Decision Making,5,6,0.4885,0.6896,0.6454,44.18,166.58,348.8,75.3,0.0182,True,0.5928,False,True,0.8146,0.9067,2025-06-08 04:16:15,0.8185,0.5959,31.03645833333333,101.496,0.6078333333333333,0.024572961974731043,33.3974358974359,0.6349400000000001,1.2,2.931,3.7704843820733367,0.08486666666666665,0.0032901654732797768,4,True
AG_00643,Sales Assistant,Gemini-Pro,Desktop,Research & Summarization,8,10,0.4422,0.4486,0.4985,37.53,234.56,456.2,72.8,0.0171,True,0.5911,False,False,0.7297,0.6816,2025-06-08 04:16:15,0.9686,0.46101,25.470165745856352,141.377,0.4631,0.015009924315053644,27.08187134502924,0.5500400000000001,1.25,4.422,6.249933386624034,-0.0905333333333333,0.0033411305751704992,4,True
AG_00583,Email Manager,InstructGPT,Desktop,Code Generation,4,5,0.6361,0.7121,0.7135,54.22,434.76,339.8,74.1,0.0215,True,0.7793,False,True,0.869,0.9269,2025-06-08 04:16:15,0.7968,0.68212,30.316444444444443,104.551,0.6872333333333334,0.028336903743489662,31.96434108527132,0.6986399999999999,1.25,3.1805,8.018443378827001,0.13505000000000011,0.0033411305751704992,4,True
AG_04818,Project Manager,Claude-3.5,Hybrid,Learning & Adaptation,9,8,0.3511,0.4,0.4637,111.26,150.23,576.9,118.1,0.0429,True,0.3938,False,True,0.7576,0.78,2025-06-08 04:16:16,0.7594,0.3995499999999999,9.10136674259681,107.566,0.40493333333333337,0.006805917170358843,9.43900543900544,0.45232000000000006,0.8888888888888888,2.8088,1.3502606507280244,-0.16135,0.0032901654732797768,4,True
AG_03934,HR Recruiter,Transformer-XL,Mobile,Problem Solving,10,10,0.3,0.4,0.3791,80.29,810.72,586.3,105.5,0.0326,True,0.3274,False,True,0.8826,0.8706,2025-06-08 04:16:16,0.9533,0.35373,10.527678571428572,122.918,0.35969999999999996,0.006128884408852044,11.033742331288343,0.4706600000000001,1.0,3.0,10.097396936106612,-0.1579833333333333,0.0033529413220314583,4,True
AG_02046,Social Media Manager,Falcon-180B,Mobile,Research & Summarization,9,9,0.3,0.4,0.3907,67.42,1567.52,536.9,90.8,0.0278,True,0.3975,True,True,0.7383,0.8372,2025-06-08 04:16:16,0.7636,0.3572099999999999,12.403125,117.825,0.36356666666666665,0.008014273488775094,13.077937649880097,0.43272,1.0,2.6999999999999997,23.250074161969742,-0.16376666666666667,0.0033529413220314583,4,True
AG_03927,Code Assistant,PaLM-2,Hybrid,Learning & Adaptation,8,6,0.3082,0.4535,0.4822,67.06,438.82,521.9,85.7,0.0276,True,0.3457,False,False,0.7668,0.7514,2025-06-08 04:16:16,0.7619,0.40399,14.125524475524475,84.199,0.41463333333333335,0.010781001023323137,15.022946859903383,0.45706,0.75,1.8491999999999997,6.543692215926036,-0.1181166666666667,0.0032901654732797768,4,True
AG_04792,Financial Advisor,LLaMA-3,Desktop,Planning & Scheduling,3,2,0.7448,0.8212,0.7434,2.87,1487.72,253.8,39.0,0.0035,False,0.8145,False,False,0.9303,0.7697,2025-06-08 04:16:16,0.8834,0.7673,170.5111111111111,97.015,0.7698,0.07510456446626658,219.94285714285715,0.80308,0.6666666666666666,1.4896,518.3693379790941,0.22286666666666666,0.0033411305751704992,4,True
AG_01758,Data Analyst,Transformer-XL,Mobile,Data Analysis,8,9,0.3469,0.4339,0.4216,46.85,771.52,587.2,91.2,0.0215,True,0.4515,True,True,0.7952,0.6227,2025-06-08 04:16:16,0.8663,0.39541,17.573777777777778,121.605,0.4008,0.007872627754672783,18.64186046511628,0.48558,1.125,3.1220999999999997,16.46787620064034,-0.11688333333333328,0.0033529413220314583,4,True
AG_04208,Translation Agent,GPT-4o,Hybrid,Data Analysis,8,10,0.3,0.5731,0.5663,69.91,2530.73,485.1,104.7,0.0282,True,0.3959,False,True,0.8669,0.8475,2025-06-08 04:16:16,0.7542,0.46182,15.815753424657537,127.713,0.4798,0.011149839230068456,17.01418439716312,0.50008,1.25,3.0,36.19982835073667,-0.08348333333333335,0.0032901654732797768,4,True
AG_03897,Task Planner,PaLM-2,Server,Data Analysis,8,7,0.3,0.4644,0.4804,71.27,2087.61,501.1,74.5,0.0288,True,0.3258,False,False,0.9368,0.9004,2025-06-08 04:16:16,0.8629,0.40344,13.538255033557048,92.806,0.4149333333333333,0.012868333960588717,14.407407407407407,0.47834000000000004,0.875,2.1,29.291567279360184,-0.11781666666666674,0.0033007674175458608,4,True
AG_03650,Financial Advisor,GPT-4o,Hybrid,Creative Writing,8,9,0.3,0.4836,0.542,49.79,589.59,510.6,68.2,0.0217,True,0.4144,True,True,0.7973,0.7776,2025-06-08 04:16:16,0.7987,0.4276799999999999,18.84052863436123,119.008,0.4418666666666667,0.015564461567266614,20.362519201228878,0.47318,1.125,2.6999999999999997,11.841534444667605,-0.12141666666666667,0.0032901654732797768,4,True
AG_04228,QA Tester,CodeT5+,Desktop,Code Generation,5,6,0.5763,0.6258,0.6966,51.46,1322.73,338.2,48.8,0.0205,True,0.6479,False,True,0.9649,0.887,2025-06-08 04:16:16,0.7562,0.62724,29.173953488372092,105.353,0.6329000000000001,0.04220754040193502,30.873170731707322,0.6320800000000001,1.2,3.4578,25.70404197434901,0.08873333333333355,0.0033411305751704992,4,True
AG_01799,Sales Assistant,Mixtral-8x7B,Desktop,Creative Writing,3,3,0.7282,0.7159,0.7501,30.81,275.82,258.4,75.3,0.0129,False,0.7391,True,False,0.8352,0.9035,2025-06-08 04:16:16,0.7776,0.73108,52.59568345323741,101.737,0.7313999999999999,0.03855064777011665,56.69767441860465,0.7331599999999999,1.0,2.1845999999999997,8.952288218111002,0.20843333333333325,0.0033411305751704992,4,True
AG_01815,Customer Service,Transformer-XL,Desktop,Text Processing,6,6,0.5186,0.5902,0.5374,31.91,1276.91,457.2,61.3,0.0152,True,0.5455,False,False,0.889,0.8018,2025-06-08 04:16:16,0.7897,0.54572,33.68641975308642,98.185,0.5487333333333333,0.019174805433170773,36.10087719298245,0.60146,1.0,3.1115999999999997,40.01598245064243,0.031050000000000022,0.0033411305751704992,4,True
AG_04415,Email Manager,GPT-4o,Cloud,Research & Summarization,6,4,0.5591,0.5633,0.6833,55.1,645.38,426.0,76.6,0.0226,True,0.6166,False,False,0.9209,0.6912,2025-06-08 04:16:16,0.86,0.59762,25.322881355932207,83.162,0.6019,0.020939825200112776,26.63274336283186,0.6209600000000001,0.6666666666666666,2.2364,11.712885662431942,0.03861666666666663,0.003354148856764928,4,True
AG_03701,Social Media Manager,PaLM-2,Mobile,Learning & Adaptation,8,6,0.3389,0.46,0.4672,85.0,523.04,462.9,98.6,0.033,True,0.4215,False,True,0.873,0.9247,2025-06-08 04:16:16,0.7654,0.41372,12.168235294117649,89.505,0.4220333333333333,0.010236199425353086,12.788888888888888,0.47264,0.75,2.0334,6.153411764705882,-0.11071666666666674,0.0033529413220314583,4,True
AG_04346,Task Planner,Falcon-180B,Mobile,Data Analysis,5,6,0.5851,0.6281,0.6425,73.06,240.76,356.3,46.5,0.0279,True,0.6246,False,True,0.9534,0.9128,2025-06-08 04:16:16,0.902,0.61522,21.2878892733564,103.722,0.6185666666666667,0.038779692116405466,22.17084826762246,0.66568,1.2,3.5105999999999997,3.295373665480427,0.09123333333333339,0.0033529413220314583,4,True
AG_01369,Project Manager,Falcon-180B,Edge,Creative Writing,3,1,0.7178,0.7141,0.7499,41.25,436.78,268.5,54.6,0.0164,False,0.7579,False,True,0.9489,0.8703,2025-06-08 04:16:16,0.9631,0.72632,41.74252873563218,83.053,0.7272666666666666,0.051152447800492495,44.345528455284544,0.76538,0.3333333333333333,0.7178,10.58860606060606,0.1999333333333333,0.0033751567840054684,4,True
AG_01135,HR Recruiter,GPT-4o,Cloud,Learning & Adaptation,8,6,0.3525,0.4708,0.5152,111.87,715.04,526.0,94.7,0.0425,True,0.5021,False,True,0.7976,0.8915,2025-06-08 04:16:16,0.9105,0.4367999999999999,10.041379310344826,95.147,0.4461666666666666,0.010342847736096778,10.498039215686273,0.51142,0.75,2.1149999999999998,6.391704657191382,-0.11711666666666676,0.003354148856764928,4,True
AG_04538,HR Recruiter,Falcon-180B,Hybrid,Research & Summarization,4,4,0.6885,0.6317,0.6343,32.78,410.99,278.6,62.3,0.0137,True,0.7212,False,False,0.8728,0.6362,2025-06-08 04:16:16,0.7651,0.6552,44.57142857142857,90.484,0.6515,0.036544796903573123,47.55474452554744,0.6811000000000001,1.0,2.754,12.537827943868212,0.12416666666666665,0.0032901654732797768,4,True
